,AccountScore,BusinessType,Complexity,CustomerID,DateTime,DeviceRating,EquipmentPrice,MonthlyMaintenance,ProductCategory,ProductWeight,UsagePerDay,UsageType
339,78,LLC,2,98761343,4-2017,3,6852,4119,Fastners Firestop Strut,304,22,2
340,42,LLC,3,98761344,4-2017,1,1597,2619,Power Tools,271,24,3
341,34,LLC,2,98761344,4-2017,5,553,4474,Hilti Services,910,24,3
342,62,LLC,2,98761344,4-2017,5,3423,3984,Contractor Services,867,24,2
343,94,LLC,1,98761344,4-2017,5,7026,1445,Fastners Firestop Strut,380,14,3
344,90,LLC,3,98761345,4-2017,1,7125,4163,Power Tools,593,0,2
345,63,LLC,2,98761345,4-2017,2,1183,1989,Hilti Services,829,5,1
346,21,LLC,1,98761345,4-2017,4,3032,2373,Contractor Services,139,6,1
347,95,LLC,3,98761345,4-2017,3,6928,2567,Fastners Firestop Strut,147,21,2
348,33,LLC,2,98761346,4-2017,2,8154,1787,Power Tools,80,1,3
349,64,LLC,2,98761346,4-2017,2,6128,1537,Hilti Services,713,17,1
350,64,LLC,1,98761346,4-2017,3,6840,4187,Contractor Services,333,0,1
351,97,LLC,3,98761346,4-2017,3,3937,1984,Fastners Firestop Strut,703,10,3
352,33,LLC,2,98761347,4-2017,5,6608,1917,Power Tools,465,23,3
353,72,LLC,3,98761347,4-2017,1,9267,2673,Hilti Services,625,18,2
354,100,LLC,1,98761347,4-2017,4,4338,781,Contractor Services,441,1,1
355,93,LLC,2,98761347,4-2017,1,2054,3270,Fastners Firestop Strut,568,6,1
356,28,LLC,3,98761348,4-2017,4,1945,3163,Power Tools,342,9,2
357,65,LLC,1,98761348,4-2017,1,9163,3218,Hilti Services,616,14,1
358,95,LLC,3,98761348,4-2017,3,1064,3894,Contractor Services,91,19,1
359,30,LLC,1,98761348,4-2017,5,9650,1574,Fastners Firestop Strut,285,0,3
360,47,LLC,3,98761349,4-2017,4,2719,947,Power Tools,799,24,2
361,92,LLC,1,98761349,4-2017,4,5298,671,Hilti Services,172,20,1
362,76,LLC,2,98761349,4-2017,3,6051,1634,Contractor Services,373,14,1
363,65,LLC,2,98761349,4-2017,5,1513,3005,Fastners Firestop Strut,656,11,2
364,100,LLC,1,98761350,4-2017,5,9052,955,Power Tools,556,1,2
365,22,LLC,1,98761350,4-2017,1,8486,2840,Hilti Services,183,8,1
366,58,LLC,1,98761350,4-2017,4,8189,2147,Contractor Services,774,24,2
367,41,LLC,2,98761350,4-2017,2,9554,2134,Fastners Firestop Strut,44,22,3
368,32,LLC,2,98761351,4-2017,2,7496,4194,Power Tools,832,6,1
369,61,LLC,3,98761351,4-2017,3,8658,2052,Hilti Services,848,19,1
370,32,LLC,3,98761351,4-2017,2,2669,3672,Contractor Services,608,22,3
371,25,LLC,3,98761351,4-2017,3,3523,4843,Fastners Firestop Strut,484,0,2
372,47,LLC,1,98761352,4-2017,5,1052,3527,Power Tools,48,20,1
373,21,LLC,1,98761352,4-2017,4,724,593,Hilti Services,958,13,1
374,39,LLC,1,98761352,4-2017,2,1295,2891,Contractor Services,149,1,2
375,55,LLC,1,98761352,4-2017,3,6233,3250,Fastners Firestop Strut,68,9,3
376,22,LLC,3,98761353,4-2017,2,1052,2669,Power Tools,886,24,1
377,63,LLC,1,98761353,4-2017,5,3655,4705,Hilti Services,685,18,3
378,78,LLC,2,98761353,4-2017,3,7187,4104,Contractor Services,69,12,1
379,45,LLC,2,98761353,4-2017,1,1402,770,Fastners Firestop Strut,491,13,1
380,37,LLC,2,98761354,4-2017,3,4008,2812,Power Tools,998,8,1
381,70,LLC,2,98761354,4-2017,2,2605,2467,Hilti Services,52,20,3
382,37,LLC,2,98761354,4-2017,1,1964,1693,Contractor Services,507,17,2
383,69,LLC,1,98761354,4-2017,3,9433,2475,Fastners Firestop Strut,947,7,2
384,77,LLC,1,98761355,4-2017,5,7484,1288,Power Tools,711,23,3
385,82,LLC,1,98761355,4-2017,3,2218,4805,Hilti Services,178,15,2
386,94,LLC,3,98761355,4-2017,2,2017,4146,Contractor Services,39,19,3
387,27,LLC,2,98761355,4-2017,3,8163,4315,Fastners Firestop Strut,920,4,2
388,45,LLC,3,98761356,4-2017,4,8810,615,Power Tools,825,10,1
389,90,LLC,2,98761356,4-2017,2,916,1723,Hilti Services,736,17,2
390,55,LLC,1,98761356,4-2017,3,1517,1129,Contractor Services,679,4,3
391,56,LLC,3,98761356,4-2017,1,271,4641,Fastners Firestop Strut,250,5,2
392,43,LLC,2,98761357,4-2017,5,4792,1894,Power Tools,266,11,3
393,85,LLC,3,98761357,4-2017,2,1880,2194,Hilti Services,495,17,2
394,94,LLC,3,98761357,4-2017,2,2220,3971,Contractor Services,72,3,3
395,59,LLC,3,98761357,4-2017,4,5567,3685,Fastners Firestop Strut,152,2,3
396,61,LLC,2,98761358,4-2017,2,1366,4449,Power Tools,718,6,3
397,73,LLC,1,98761358,4-2017,5,2146,2886,Hilti Services,885,15,2
398,37,LLC,3,98761358,4-2017,1,3619,3486,Contractor Services,981,22,1
399,55,LLC,2,98761358,4-2017,5,2002,4107,Fastners Firestop Strut,831,18,1
400,71,LLC,3,98761359,4-2017,4,5739,3088,Power Tools,189,3,1
401,55,LLC,2,98761359,4-2017,4,683,4456,Hilti Services,700,9,1
402,43,LLC,3,98761359,4-2017,4,4746,2961,Contractor Services,659,18,2
403,56,LLC,3,98761359,4-2017,2,3897,2106,Fastners Firestop Strut,273,22,3
404,27,LLC,3,98761360,4-2017,4,2558,4009,Power Tools,430,5,1
405,66,LLC,1,98761360,4-2017,1,954,2062,Hilti Services,221,23,3
406,28,LLC,2,98761360,4-2017,2,9861,4528,Contractor Services,647,2,1
407,96,LLC,1,98761360,4-2017,1,4267,1093,Fastners Firestop Strut,334,4,3
408,61,LLC,3,98761361,4-2017,1,5803,565,Power Tools,921,19,2
409,72,LLC,1,98761361,4-2017,1,381,2248,Hilti Services,434,14,1
410,94,LLC,1,98761361,4-2017,2,2147,4941,Contractor Services,989,16,2
411,22,LLC,3,98761361,4-2017,2,1740,3504,Fastners Firestop Strut,36,14,1
412,30,LLC,2,98761362,4-2017,2,8924,701,Power Tools,151,15,2
413,99,LLC,2,98761362,4-2017,1,6538,1399,Hilti Services,575,0,2
414,92,LLC,1,98761362,4-2017,4,3692,4797,Contractor Services,443,12,2
415,29,LLC,2,98761362,4-2017,4,1686,2125,Fastners Firestop Strut,406,19,1
416,79,LLC,3,98761363,4-2017,4,2110,3638,Power Tools,342,12,3
417,38,LLC,1,98761363,4-2017,5,6268,528,Hilti Services,231,2,1
418,57,LLC,3,98761363,4-2017,3,8302,935,Contractor Services,316,4,2
419,41,LLC,3,98761363,4-2017,1,7551,1383,Fastners Firestop Strut,670,7,2
420,64,LLC,3,98761364,4-2017,1,7127,829,Power Tools,102,11,3
421,97,LLC,2,98761364,4-2017,3,3693,2154,Hilti Services,354,23,1
422,46,LLC,1,98761364,4-2017,3,4602,3362,Contractor Services,242,12,3
423,74,LLC,1,98761364,4-2017,2,9710,2824,Fastners Firestop Strut,243,3,1
424,79,LLC,1,98761365,4-2017,2,2195,3802,Power Tools,988,24,1
425,21,LLC,2,98761365,4-2017,3,5130,3094,Hilti Services,710,5,2
426,36,LLC,2,98761365,4-2017,1,8875,1350,Contractor Services,57,2,1
427,33,LLC,3,98761365,4-2017,3,9803,3006,Fastners Firestop Strut,917,3,3
428,27,LLC,3,98761366,4-2017,2,2830,2414,Power Tools,859,0,1
429,20,LLC,2,98761366,4-2017,5,4408,4411,Hilti Services,918,23,1
430,57,LLC,3,98761366,4-2017,3,5149,3061,Contractor Services,85,8,2
431,98,LLC,1,98761366,4-2017,5,738,4228,Fastners Firestop Strut,481,5,1
432,33,LLC,1,98761367,4-2017,5,1313,2823,Power Tools,627,14,2
433,48,LLC,2,98761367,4-2017,1,2519,1476,Hilti Services,312,6,2
434,62,LLC,1,98761367,4-2017,3,211,3887,Contractor Services,787,3,3
435,48,LLC,3,98761367,4-2017,3,2376,4788,Fastners Firestop Strut,214,21,1
436,48,LLC,2,98761368,4-2017,4,9171,1130,Power Tools,308,18,3
437,22,LLC,2,98761368,4-2017,3,1763,1483,Hilti Services,954,3,2
438,55,LLC,1,98761368,4-2017,3,9920,3196,Contractor Services,125,5,2
439,67,LLC,3,98761368,4-2017,1,9021,4046,Fastners Firestop Strut,803,15,1
440,95,LLC,1,98761369,4-2017,4,1579,4321,Power Tools,719,14,3
441,73,LLC,3,98761369,4-2017,1,6210,4279,Hilti Services,139,23,2
442,53,LLC,3,98761369,4-2017,5,703,1603,Contractor Services,560,17,1
443,57,LLC,2,98761369,4-2017,1,8373,4742,Fastners Firestop Strut,321,0,1
444,62,LLC,3,98761370,4-2017,4,484,2381,Power Tools,371,19,2
445,68,LLC,1,98761370,4-2017,5,6400,3433,Hilti Services,25,17,3
446,88,LLC,2,98761370,4-2017,2,2619,2534,Contractor Services,193,22,2
447,75,LLC,2,98761370,4-2017,3,685,4320,Fastners Firestop Strut,574,16,2
448,30,LLC,2,98761371,4-2017,5,1687,3130,Power Tools,417,7,3
449,87,LLC,3,98761371,4-2017,4,9231,2014,Hilti Services,358,11,2
450,58,LLC,3,98761371,4-2017,4,280,4740,Contractor Services,19,22,3
451,97,LLC,2,98761371,4-2017,3,506,1569,Fastners Firestop Strut,223,3,1
452,96,LLC,2,98761372,4-2017,2,3987,4475,Power Tools,360,5,3
453,76,LLC,3,98761372,4-2017,3,3771,3414,Hilti Services,590,19,3
454,86,LLC,1,98761372,4-2017,1,9062,1684,Contractor Services,606,7,1
455,89,LLC,2,98761372,4-2017,5,5515,4535,Fastners Firestop Strut,900,1,1
456,84,LLC,1,98761373,4-2017,2,4485,2113,Power Tools,918,1,2
457,86,LLC,1,98761373,4-2017,1,6254,3541,Hilti Services,323,8,1
458,33,LLC,1,98761373,4-2017,4,2649,3558,Contractor Services,906,16,3
459,41,LLC,3,98761373,4-2017,5,7666,3751,Fastners Firestop Strut,997,18,3
460,27,LLC,3,98761374,4-2017,3,308,1304,Power Tools,797,18,1
461,45,LLC,2,98761374,4-2017,2,6876,4703,Hilti Services,786,20,2
462,83,LLC,3,98761374,4-2017,2,383,4887,Contractor Services,988,11,2
463,20,LLC,2,98761374,4-2017,3,9380,1414,Fastners Firestop Strut,78,8,1
464,45,LLC,2,98761375,4-2017,5,6805,4416,Power Tools,565,15,1
465,99,LLC,2,98761375,4-2017,1,7728,1538,Hilti Services,63,22,1
466,21,LLC,2,98761375,4-2017,3,5912,1032,Contractor Services,750,12,2
467,95,LLC,3,98761375,4-2017,4,9905,1514,Fastners Firestop Strut,98,22,3
468,44,LLC,1,98761376,4-2017,3,6170,2418,Power Tools,783,10,1
469,51,LLC,3,98761376,4-2017,2,500,4759,Hilti Services,323,9,2
470,65,LLC,3,98761376,4-2017,5,1473,3127,Contractor Services,989,2,1
471,32,LLC,2,98761376,4-2017,4,7854,1262,Fastners Firestop Strut,547,24,1
472,57,LLC,2,98761377,4-2017,3,2432,2892,Power Tools,719,5,3
473,54,LLC,2,98761377,4-2017,4,4629,3988,Hilti Services,369,16,1
474,100,LLC,1,98761377,4-2017,2,3400,1958,Contractor Services,733,16,1
475,48,LLC,1,98761377,4-2017,3,8250,3975,Fastners Firestop Strut,356,14,2
476,90,LLC,1,98761378,4-2017,3,2549,3133,Power Tools,779,2,2
477,70,LLC,1,98761378,4-2017,3,5117,646,Hilti Services,662,20,1
478,74,LLC,1,98761378,4-2017,1,9566,3594,Contractor Services,283,8,2
479,20,LLC,2,98761378,4-2017,4,5720,3104,Fastners Firestop Strut,349,17,1
480,36,LLC,1,98761379,4-2017,3,4293,1002,Power Tools,643,8,3
481,49,LLC,1,98761379,4-2017,1,5107,2745,Hilti Services,104,12,2
482,98,LLC,2,98761379,4-2017,2,4089,4396,Contractor Services,40,17,3
483,46,LLC,3,98761379,4-2017,1,1056,3620,Fastners Firestop Strut,936,19,2
484,27,LLC,3,98761380,4-2017,3,3436,3962,Power Tools,152,18,1
485,36,LLC,2,98761380,4-2017,5,1684,3647,Hilti Services,444,12,3
486,84,LLC,1,98761380,4-2017,2,3037,4699,Contractor Services,713,22,2
487,83,LLC,1,98761380,4-2017,3,5180,885,Fastners Firestop Strut,815,24,2
488,67,LLC,2,98761381,4-2017,5,8660,1200,Power Tools,38,18,1
489,71,LLC,3,98761381,4-2017,1,3258,825,Hilti Services,75,23,2
490,76,LLC,1,98761381,4-2017,1,7316,4407,Contractor Services,753,19,3
491,64,LLC,2,98761381,4-2017,5,9221,2756,Fastners Firestop Strut,540,4,3
492,60,LLC,1,98761382,4-2017,1,4416,691,Power Tools,696,9,1
493,32,LLC,2,98761382,4-2017,1,7355,2234,Hilti Services,440,11,2
494,58,LLC,2,98761382,4-2017,2,2535,3319,Contractor Services,333,12,1
495,82,LLC,1,98761382,4-2017,4,6627,2894,Fastners Firestop Strut,16,23,3
496,54,LLC,2,98761383,4-2017,5,8805,2639,Power Tools,113,18,1
497,24,LLC,1,98761383,4-2017,4,8073,821,Hilti Services,537,20,3
498,50,LLC,1,98761383,4-2017,2,2520,3355,Contractor Services,359,5,2
499,24,LLC,1,98761383,4-2017,4,1664,1689,Fastners Firestop Strut,731,7,2
500,39,LLC,2,98761384,4-2017,1,809,2069,Power Tools,534,3,3
501,80,LLC,2,98761384,4-2017,3,1045,4756,Hilti Services,529,21,2
502,40,LLC,2,98761384,4-2017,2,2075,4761,Contractor Services,856,17,2
503,89,LLC,3,98761384,4-2017,1,5762,4723,Fastners Firestop Strut,203,5,3
504,65,LLC,3,98761385,4-2017,5,3424,3190,Power Tools,48,21,1
505,96,LLC,2,98761385,4-2017,2,7368,2419,Hilti Services,503,11,1
506,80,LLC,1,98761385,4-2017,3,5143,2845,Contractor Services,251,7,3
507,77,LLC,3,98761385,4-2017,3,773,1790,Fastners Firestop Strut,839,15,1
508,45,LLC,2,98761386,4-2017,1,2092,2846,Power Tools,306,4,1
509,73,LLC,3,98761386,4-2017,5,5276,4828,Hilti Services,921,24,1
510,73,LLC,3,98761386,4-2017,3,6647,1913,Contractor Services,133,11,3
511,86,LLC,2,98761386,4-2017,3,6105,2708,Fastners Firestop Strut,642,12,3
512,91,LLC,3,98761387,4-2017,1,6952,917,Power Tools,561,4,2
513,84,LLC,3,98761387,4-2017,1,4753,1802,Hilti Services,957,9,1
514,39,LLC,2,98761387,4-2017,5,9191,4305,Contractor Services,935,18,2
515,78,LLC,2,98761387,4-2017,2,9561,1857,Fastners Firestop Strut,698,6,3
516,31,LLC,2,98761388,4-2017,4,2059,2852,Power Tools,133,4,1
517,98,LLC,1,98761388,4-2017,5,6660,3894,Hilti Services,117,15,2
518,38,LLC,3,98761388,4-2017,3,6495,4367,Contractor Services,368,0,2
519,71,LLC,1,98761388,4-2017,4,5662,1548,Fastners Firestop Strut,477,15,2
520,71,LLC,2,98761389,4-2017,5,429,2020,Power Tools,234,12,3
521,48,LLC,3,98761389,4-2017,4,448,1778,Hilti Services,561,10,2
522,84,LLC,3,98761389,4-2017,5,9776,2462,Contractor Services,28,11,3
523,54,LLC,2,98761389,4-2017,4,2142,3543,Fastners Firestop Strut,265,20,2
524,73,LLC,1,98761390,4-2017,4,6108,1554,Power Tools,889,12,2
525,49,LLC,2,98761390,4-2017,3,5721,3712,Hilti Services,684,3,3
526,74,LLC,3,98761390,4-2017,1,388,4930,Contractor Services,557,22,1
527,64,LLC,1,98761390,4-2017,5,3159,1556,Fastners Firestop Strut,552,11,1
528,85,LLC,1,98761391,4-2017,5,6181,3375,Power Tools,164,2,2
529,36,LLC,1,98761391,4-2017,4,1405,4657,Hilti Services,286,1,1
530,100,LLC,2,98761391,4-2017,2,1963,511,Contractor Services,524,5,2
531,36,LLC,1,98761391,4-2017,4,6649,4586,Fastners Firestop Strut,600,13,2
532,67,LLC,1,98761392,4-2017,5,1564,2634,Power Tools,79,23,3
533,88,LLC,1,98761392,4-2017,2,4178,3401,Hilti Services,822,2,2
534,28,LLC,1,98761392,4-2017,3,8664,3450,Contractor Services,296,18,1
535,82,LLC,3,98761392,4-2017,5,7173,3423,Fastners Firestop Strut,40,22,1
536,36,LLC,2,98761393,4-2017,1,3566,676,Power Tools,523,4,3
537,98,LLC,3,98761393,4-2017,1,3196,4741,Hilti Services,279,24,1
538,56,LLC,2,98761393,4-2017,2,855,2830,Contractor Services,203,20,3
539,29,LLC,3,98761393,4-2017,1,9138,630,Fastners Firestop Strut,345,1,3
540,46,LLC,3,98761394,4-2017,5,2039,861,Power Tools,911,6,3
541,24,LLC,2,98761394,4-2017,3,2499,4846,Hilti Services,46,0,1
542,60,LLC,2,98761394,4-2017,5,912,1055,Contractor Services,222,7,1
543,84,LLC,3,98761394,4-2017,3,5944,1945,Fastners Firestop Strut,990,1,2
544,76,LLC,1,98761395,4-2017,5,2961,2844,Power Tools,860,15,3
545,29,LLC,1,98761395,4-2017,3,4109,939,Hilti Services,464,2,2
546,64,LLC,2,98761395,4-2017,5,5960,3148,Contractor Services,256,12,1
547,97,LLC,1,98761395,4-2017,3,1021,586,Fastners Firestop Strut,997,0,3
548,73,LLC,2,98761396,4-2017,3,3571,2209,Power Tools,89,1,3
549,44,LLC,2,98761396,4-2017,3,2688,3538,Hilti Services,100,7,2
550,88,LLC,3,98761396,4-2017,2,5263,1342,Contractor Services,731,15,2
551,60,LLC,3,98761396,4-2017,3,5819,2561,Fastners Firestop Strut,74,14,2
552,32,LLC,2,98761397,4-2017,4,7592,3624,Power Tools,39,17,3
553,69,LLC,1,98761397,4-2017,4,399,2326,Hilti Services,268,5,1
554,85,LLC,3,98761397,4-2017,5,5247,4929,Contractor Services,88,15,1
555,63,LLC,1,98761397,4-2017,1,4273,2034,Fastners Firestop Strut,173,8,1
556,81,LLC,1,98761398,4-2017,2,6407,4442,Power Tools,183,0,2
557,42,LLC,1,98761398,4-2017,3,2374,4337,Hilti Services,612,19,3
558,71,LLC,3,98761398,4-2017,3,4386,3545,Contractor Services,125,22,3
559,56,LLC,2,98761398,4-2017,2,6824,3489,Fastners Firestop Strut,754,12,3
560,71,LLC,2,98761399,4-2017,2,7036,772,Power Tools,947,21,3
561,100,LLC,3,98761399,4-2017,2,9545,3953,Hilti Services,332,19,1
562,77,LLC,1,98761399,4-2017,1,8058,3552,Contractor Services,414,18,2
563,58,LLC,2,98761399,4-2017,4,9053,3303,Fastners Firestop Strut,432,21,3
564,89,LLC,2,98761400,4-2017,4,8895,3006,Power Tools,319,5,3
565,71,LLC,2,98761400,4-2017,3,9409,1800,Hilti Services,345,16,3
566,76,LLC,3,98761400,4-2017,2,6518,1531,Contractor Services,500,0,3
567,57,LLC,1,98761400,4-2017,5,5136,2172,Fastners Firestop Strut,37,18,1
568,94,LLC,1,98761401,4-2017,3,7828,2503,Power Tools,575,18,3
569,29,LLC,2,98761401,4-2017,3,1994,3132,Hilti Services,233,14,2
570,58,LLC,3,98761401,4-2017,4,8300,4550,Contractor Services,930,10,1
571,99,LLC,1,98761401,4-2017,3,4710,4959,Fastners Firestop Strut,278,12,1
572,69,LLC,2,98761402,4-2017,5,1110,2321,Power Tools,564,3,2
573,41,LLC,3,98761402,4-2017,1,8430,761,Hilti Services,876,11,3
574,24,LLC,1,98761402,4-2017,2,5143,2244,Contractor Services,879,10,3
575,58,LLC,2,98761402,4-2017,2,8650,4441,Fastners Firestop Strut,596,9,1
576,78,LLC,2,98761403,4-2017,2,1499,3396,Power Tools,115,23,2
577,77,LLC,2,98761403,4-2017,5,9187,3222,Hilti Services,143,2,3
578,26,LLC,1,98761403,4-2017,1,4112,1102,Contractor Services,268,22,1
579,93,LLC,3,98761403,4-2017,4,8967,2811,Fastners Firestop Strut,438,24,1
580,30,LLC,2,98761404,4-2017,2,2024,2059,Power Tools,642,23,1
581,69,LLC,3,98761404,4-2017,1,1544,3869,Hilti Services,975,20,2
582,92,LLC,2,98761404,4-2017,1,8234,3072,Contractor Services,771,21,3
583,78,LLC,3,98761404,4-2017,4,1594,3751,Fastners Firestop Strut,569,24,2
584,83,LLC,2,98761405,4-2017,2,1175,4190,Power Tools,346,23,3
585,46,LLC,1,98761405,4-2017,4,7564,4938,Hilti Services,889,19,2
586,22,LLC,3,98761405,4-2017,5,4096,1340,Contractor Services,963,0,1
587,34,LLC,3,98761405,4-2017,5,3105,4651,Fastners Firestop Strut,757,15,3
588,61,LLC,3,98761406,4-2017,2,7975,898,Power Tools,398,17,2
589,51,LLC,2,98761406,4-2017,3,6157,2332,Hilti Services,535,7,1
590,34,LLC,3,98761406,4-2017,1,1179,3634,Contractor Services,366,4,2
591,88,LLC,3,98761406,4-2017,4,4563,3019,Fastners Firestop Strut,831,15,3
592,51,LLC,1,98761407,4-2017,4,4141,2472,Power Tools,639,2,3
593,45,LLC,1,98761407,4-2017,1,5649,3605,Hilti Services,680,0,2
594,83,LLC,1,98761407,4-2017,5,5904,1322,Contractor Services,489,6,2
595,33,LLC,3,98761407,4-2017,5,5396,2777,Fastners Firestop Strut,349,5,1
596,79,LLC,3,98761408,4-2017,3,7366,3017,Power Tools,431,15,1
597,94,LLC,1,98761408,4-2017,2,5443,3093,Hilti Services,381,16,2
598,46,LLC,1,98761408,4-2017,5,9643,2839,Contractor Services,483,1,2
599,100,LLC,1,98761408,4-2017,3,243,3893,Fastners Firestop Strut,618,14,2
600,94,LLC,2,98761409,4-2017,4,326,4299,Power Tools,811,1,2
601,59,LLC,2,98761409,4-2017,3,3176,3303,Hilti Services,408,17,1
602,44,LLC,2,98761409,4-2017,3,9918,2619,Contractor Services,614,17,2
603,91,LLC,1,98761409,4-2017,1,9653,2820,Fastners Firestop Strut,533,14,3
604,26,LLC,1,98761410,4-2017,3,5136,4563,Power Tools,846,9,2
605,29,LLC,1,98761410,4-2017,1,3188,2788,Hilti Services,822,15,3
606,59,LLC,3,98761410,4-2017,2,5919,3518,Contractor Services,775,16,2
607,76,LLC,2,98761410,4-2017,2,9347,3372,Fastners Firestop Strut,940,14,2
608,43,LLC,3,98761259,5-2017,3,7221,1174,Power Tools,501,14,2
609,23,LLC,2,98761259,5-2017,2,8091,4540,Hilti Services,760,10,1
610,91,LLC,1,98761259,5-2017,4,7441,4810,Contractor Services,539,7,2
611,41,LLC,3,98761259,5-2017,1,932,1953,Fastners Firestop Strut,659,1,1
612,64,LLC,3,98761260,5-2017,5,4187,2436,Power Tools,541,23,3
613,39,LLC,3,98761260,5-2017,2,6224,3836,Hilti Services,628,1,3
614,67,LLC,1,98761260,5-2017,3,4846,3523,Contractor Services,142,14,3
615,91,LLC,1,98761260,5-2017,4,2968,1783,Fastners Firestop Strut,451,3,1
616,90,LLC,3,98761261,5-2017,4,3293,3772,Power Tools,860,20,2
617,24,LLC,2,98761261,5-2017,2,6420,4342,Hilti Services,813,12,1
618,87,LLC,1,98761261,5-2017,1,7489,1570,Contractor Services,151,3,2
619,76,LLC,1,98761261,5-2017,5,9837,1970,Fastners Firestop Strut,396,0,3
620,24,LLC,1,98761262,5-2017,1,467,3312,Power Tools,70,15,2
621,24,LLC,3,98761262,5-2017,3,3555,698,Hilti Services,850,7,2
622,59,LLC,3,98761262,5-2017,5,3113,1796,Contractor Services,508,8,1
623,55,LLC,2,98761262,5-2017,3,9622,3016,Fastners Firestop Strut,508,13,1
624,67,LLC,2,98761263,5-2017,4,3580,2186,Power Tools,816,3,3
625,34,LLC,1,98761263,5-2017,5,7606,3420,Hilti Services,850,21,1
626,65,LLC,1,98761263,5-2017,3,3700,2903,Contractor Services,844,1,3
627,59,LLC,1,98761263,5-2017,2,5170,869,Fastners Firestop Strut,180,18,3
628,58,LLC,1,98761264,5-2017,3,7701,2029,Power Tools,605,3,2
629,56,LLC,2,98761264,5-2017,1,2880,1449,Hilti Services,860,17,1
630,55,LLC,1,98761264,5-2017,1,2871,534,Contractor Services,375,16,1
631,89,LLC,3,98761264,5-2017,3,8895,2235,Fastners Firestop Strut,85,8,3
632,87,LLC,3,98761265,5-2017,5,2000,838,Power Tools,445,6,1
633,60,LLC,3,98761265,5-2017,2,5102,4372,Hilti Services,721,17,2
634,24,LLC,2,98761265,5-2017,4,4036,4412,Contractor Services,591,21,2
635,36,LLC,3,98761265,5-2017,3,4221,4698,Fastners Firestop Strut,842,22,1
636,63,LLC,3,98761266,5-2017,3,7258,1621,Power Tools,195,3,2
637,35,LLC,1,98761266,5-2017,2,226,4481,Hilti Services,516,13,1
638,80,LLC,3,98761266,5-2017,1,1088,4166,Contractor Services,362,7,1
639,35,LLC,1,98761266,5-2017,3,1909,1829,Fastners Firestop Strut,753,18,2
640,56,LLC,2,98761267,5-2017,3,650,2812,Power Tools,480,14,1
641,21,LLC,2,98761267,5-2017,5,2778,1304,Hilti Services,950,6,3
642,28,LLC,2,98761267,5-2017,2,9808,3185,Contractor Services,517,14,1
643,47,LLC,1,98761267,5-2017,3,5083,812,Fastners Firestop Strut,203,1,2
644,96,LLC,3,98761268,5-2017,5,8180,3473,Power Tools,819,4,1
645,87,LLC,2,98761268,5-2017,4,2411,2054,Hilti Services,740,2,1
646,55,LLC,2,98761268,5-2017,1,2003,1344,Contractor Services,150,7,2
647,28,LLC,1,98761268,5-2017,5,3898,4546,Fastners Firestop Strut,185,9,1
648,38,LLC,2,98761269,5-2017,1,1005,3220,Power Tools,661,21,1
649,67,LLC,1,98761269,5-2017,5,6783,4632,Hilti Services,617,13,3
650,64,LLC,3,98761269,5-2017,5,1341,2772,Contractor Services,636,16,1
651,82,LLC,3,98761269,5-2017,1,1276,2379,Fastners Firestop Strut,226,21,2
652,28,LLC,3,98761270,5-2017,4,9990,1346,Power Tools,379,14,3
653,29,LLC,2,98761270,5-2017,3,1646,2882,Hilti Services,705,17,3
654,77,LLC,2,98761270,5-2017,2,6654,1261,Contractor Services,969,15,1
655,80,LLC,1,98761270,5-2017,1,1312,973,Fastners Firestop Strut,702,13,1
656,94,LLC,3,98761271,5-2017,3,8094,824,Power Tools,211,11,1
657,73,LLC,2,98761271,5-2017,3,5325,1741,Hilti Services,412,16,2
658,91,LLC,1,98761271,5-2017,4,955,4248,Contractor Services,674,22,1
659,85,LLC,2,98761271,5-2017,2,9101,3359,Fastners Firestop Strut,554,21,3
660,44,LLC,2,98761272,5-2017,5,3966,4798,Power Tools,878,11,3
